origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,12,9,8,33.8,32.0,95.75,20.0,11.5078,,0.03,,3.0,2013-12-09 13:00:00+00:00
EWR,2013,12,9,16,37.94,35.96,92.49,250.0,9.20624,,0.0,1015.8,6.0,2013-12-09 21:00:00+00:00
EWR,2013,12,10,9,33.08,32.0,95.75,230.0,6.904679999999999,,0.07,1015.2,0.5,2013-12-10 14:00:00+00:00
EWR,2013,12,10,21,28.94,19.94,68.68,240.0,10.35702,,0.0,1018.7,10.0,2013-12-11 02:00:00+00:00
EWR,2013,12,11,6,23.0,14.0,67.96,220.0,8.05546,,0.0,1026.1,10.0,2013-12-11 11:00:00+00:00
EWR,2013,12,11,21,30.02,15.98,55.42,250.0,11.5078,,0.0,1023.9,10.0,2013-12-12 02:00:00+00:00
EWR,2013,12,12,20,21.92,6.98,52.01,230.0,11.5078,,0.0,1024.3,10.0,2013-12-13 01:00:00+00:00
EWR,2013,12,13,7,24.08,8.96,51.93,240.0,9.20624,,0.0,1022.3,10.0,2013-12-13 12:00:00+00:00
EWR,2013,12,13,17,32.0,15.98,51.15,240.0,8.05546,,0.0,1023.6,10.0,2013-12-13 22:00:00+00:00
EWR,2013,12,14,8,26.06,21.92,85.96,40.0,11.5078,,0.0,,5.0,2013-12-14 13:00:00+00:00
EWR,2013,12,14,18,19.94,19.04,96.23,20.0,17.261699999999998,,0.02,1022.8,0.5,2013-12-14 23:00:00+00:00
EWR,2013,12,15,13,39.02,30.92,74.98,270.0,16.11092,,0.0,,10.0,2013-12-15 18:00:00+00:00
EWR,2013,12,15,15,37.94,30.02,72.87,260.0,6.904679999999999,,0.0,1006.2,10.0,2013-12-15 20:00:00+00:00
EWR,2013,12,15,16,37.94,28.94,69.73,270.0,8.05546,,0.0,1006.8,10.0,2013-12-15 21:00:00+00:00
EWR,2013,12,16,12,28.94,12.02,48.69,290.0,14.96014,25.31716,0.0,1018.3,10.0,2013-12-16 17:00:00+00:00
EWR,2013,12,16,14,30.02,10.04,42.66,280.0,13.809359999999998,20.71404,0.0,1019.1,10.0,2013-12-16 19:00:00+00:00
EWR,2013,12,16,20,24.08,8.96,51.93,290.0,8.05546,,0.0,1023.6,9.0,2013-12-17 01:00:00+00:00
EWR,2013,12,17,8,26.96,21.92,81.03,70.0,10.35702,,0.0,,5.0,2013-12-17 13:00:00+00:00
EWR,2013,12,17,18,26.6,21.2,84.67,360.0,11.5078,,0.0,,10.0,2013-12-17 23:00:00+00:00
EWR,2013,12,18,14,37.04,19.94,49.62,290.0,14.96014,,0.0,1017.9,10.0,2013-12-18 19:00:00+00:00
EWR,2013,12,18,16,33.98,19.04,53.91,260.0,11.5078,,0.0,1019.7,10.0,2013-12-18 21:00:00+00:00
EWR,2013,12,18,17,33.98,19.94,56.02,240.0,8.05546,,0.0,1020.3,10.0,2013-12-18 22:00:00+00:00
EWR,2013,12,19,7,26.96,21.02,78.0,240.0,8.05546,,0.0,1020.9,9.0,2013-12-19 12:00:00+00:00
EWR,2013,12,19,10,35.06,24.98,66.36,220.0,9.20624,,0.0,1019.9,9.0,2013-12-19 15:00:00+00:00
EWR,2013,12,19,17,39.92,28.94,64.54,220.0,5.7539,,0.0,1019.1,10.0,2013-12-19 22:00:00+00:00
EWR,2013,12,20,6,33.08,28.94,84.56,260.0,3.4523399999999995,,0.0,1018.8,10.0,2013-12-20 11:00:00+00:00
EWR,2013,12,20,8,39.92,32.0,73.08,150.0,3.4523399999999995,,0.0,1018.3,10.0,2013-12-20 13:00:00+00:00
EWR,2013,12,20,10,41.0,30.92,67.09,230.0,9.20624,,0.0,1017.7,10.0,2013-12-20 15:00:00+00:00
EWR,2013,12,20,14,50.0,32.0,49.81,250.0,6.904679999999999,,0.0,1015.2,10.0,2013-12-20 19:00:00+00:00
EWR,2013,12,20,16,48.02,32.0,53.63,210.0,6.904679999999999,,0.0,1015.6,10.0,2013-12-20 21:00:00+00:00
EWR,2013,12,20,21,44.96,35.06,68.05,220.0,8.05546,,0.0,1015.7,10.0,2013-12-21 02:00:00+00:00
EWR,2013,12,21,13,62.06,48.92,62.04,230.0,8.05546,,0.0,1012.9,10.0,2013-12-21 18:00:00+00:00
EWR,2013,12,21,16,57.92,48.02,69.52,220.0,6.904679999999999,,0.0,1013.7,10.0,2013-12-21 21:00:00+00:00
EWR,2013,12,22,8,69.98,62.06,75.96,220.0,19.56326,33.37262,0.0,1011.3,10.0,2013-12-22 13:00:00+00:00
EWR,2013,12,23,6,60.08,59.0,96.22,170.0,3.4523399999999995,,0.0,1014.9,5.0,2013-12-23 11:00:00+00:00
EWR,2013,12,23,9,60.8,60.8,100.0,,5.7539,,0.02,,3.0,2013-12-23 14:00:00+00:00
EWR,2013,12,23,10,60.8,59.0,96.22,190.0,8.05546,,0.01,,3.0,2013-12-23 15:00:00+00:00
EWR,2013,12,23,19,48.92,44.06,83.23,320.0,23.0156,32.22184,0.0,1018.5,10.0,2013-12-24 00:00:00+00:00
EWR,2013,12,25,6,19.04,5.0,53.71,320.0,16.11092,,0.0,1032.4,10.0,2013-12-25 11:00:00+00:00
EWR,2013,12,25,15,28.04,5.0,36.83,0.0,0.0,,0.0,1032.9,10.0,2013-12-25 20:00:00+00:00
EWR,2013,12,26,6,30.92,19.94,63.36,0.0,0.0,,0.0,1026.4,10.0,2013-12-26 11:00:00+00:00
EWR,2013,12,26,14,35.96,24.98,64.03,240.0,14.96014,,0.0,1022.2,10.0,2013-12-26 19:00:00+00:00
EWR,2013,12,27,9,35.06,19.94,53.66,220.0,4.60312,,0.0,1028.3,10.0,2013-12-27 14:00:00+00:00
EWR,2013,12,27,11,39.02,19.04,44.18,230.0,12.65858,,0.0,1027.0,10.0,2013-12-27 16:00:00+00:00
EWR,2013,12,27,13,42.08,17.96,37.46,260.0,12.65858,19.56326,0.0,1025.3,10.0,2013-12-27 18:00:00+00:00
EWR,2013,12,28,12,50.0,24.08,35.98,240.0,17.261699999999998,24.16638,0.0,1019.7,10.0,2013-12-28 17:00:00+00:00
EWR,2013,12,30,7,39.92,37.04,89.34,240.0,8.05546,,0.0,1012.3,10.0,2013-12-30 12:00:00+00:00
EWR,2013,12,30,16,33.08,15.98,48.98,320.0,14.96014,,0.0,1019.8,10.0,2013-12-30 21:00:00+00:00
EWR,2013,12,30,18,28.94,12.02,48.69,330.0,14.96014,23.0156,0.0,1021.1,10.0,2013-12-30 23:00:00+00:00
JFK,2013,1,1,16,37.94,17.96,44.0,320.0,17.261699999999998,24.16638,0.0,1012.1,10.0,2013-01-01 21:00:00+00:00
JFK,2013,1,1,20,32.0,14.0,46.92,330.0,16.11092,,0.0,1015.1,10.0,2013-01-02 01:00:00+00:00
JFK,2013,1,2,9,26.96,8.06,44.25,310.0,12.65858,,0.0,1019.0,10.0,2013-01-02 14:00:00+00:00
JFK,2013,1,2,17,32.0,10.94,40.99,300.0,11.5078,,0.0,1019.8,10.0,2013-01-02 22:00:00+00:00
JFK,2013,1,2,18,30.92,12.02,44.92,310.0,13.809359999999998,,0.0,1020.6,10.0,2013-01-02 23:00:00+00:00
JFK,2013,1,2,23,30.02,14.0,50.84,310.0,14.96014,,0.0,1022.0,10.0,2013-01-03 04:00:00+00:00
JFK,2013,1,3,6,26.06,14.0,59.81,340.0,12.65858,,0.0,1022.5,10.0,2013-01-03 11:00:00+00:00
JFK,2013,1,3,16,30.92,15.08,51.38,260.0,10.35702,,0.0,1019.1,10.0,2013-01-03 21:00:00+00:00
JFK,2013,1,3,17,30.92,15.08,51.38,250.0,13.809359999999998,,0.0,1019.6,10.0,2013-01-03 22:00:00+00:00
JFK,2013,1,3,20,32.0,15.98,51.15,260.0,13.809359999999998,,0.0,1019.8,10.0,2013-01-04 01:00:00+00:00
JFK,2013,1,4,8,35.06,21.02,56.18,250.0,14.96014,,0.0,1019.4,10.0,2013-01-04 13:00:00+00:00
JFK,2013,1,4,14,37.94,19.94,47.89,250.0,20.71404,29.92028,0.0,1014.9,10.0,2013-01-04 19:00:00+00:00
JFK,2013,1,4,16,35.96,19.94,51.78,260.0,19.56326,,0.0,1015.1,10.0,2013-01-04 21:00:00+00:00
JFK,2013,1,4,18,35.96,21.02,54.21,260.0,18.41248,25.31716,0.0,1015.6,10.0,2013-01-04 23:00:00+00:00
JFK,2013,1,4,21,35.06,19.94,53.66,270.0,17.261699999999998,,0.0,1015.7,10.0,2013-01-05 02:00:00+00:00
JFK,2013,1,5,16,39.02,21.02,48.07,260.0,8.05546,,0.0,1024.2,10.0,2013-01-05 21:00:00+00:00
JFK,2013,1,6,12,42.08,32.0,67.22,230.0,12.65858,,0.0,1016.8,9.0,2013-01-06 17:00:00+00:00
JFK,2013,1,6,16,41.0,28.04,59.65,220.0,11.5078,,0.0,1015.8,10.0,2013-01-06 21:00:00+00:00
JFK,2013,1,7,19,37.04,19.94,49.62,0.0,0.0,,0.0,1029.7,10.0,2013-01-08 00:00:00+00:00
JFK,2013,1,7,20,37.04,21.92,53.97,0.0,0.0,,0.0,1029.6,10.0,2013-01-08 01:00:00+00:00
JFK,2013,1,8,10,42.98,30.92,62.16,240.0,10.35702,,0.0,1030.4,10.0,2013-01-08 15:00:00+00:00
JFK,2013,1,8,13,48.02,30.02,49.5,250.0,12.65858,,0.0,1028.1,10.0,2013-01-08 18:00:00+00:00
JFK,2013,1,9,6,37.94,32.0,78.96,0.0,0.0,,0.0,1028.6,9.0,2013-01-09 11:00:00+00:00
JFK,2013,1,9,12,46.04,33.98,62.56,190.0,9.20624,,0.0,1024.6,10.0,2013-01-09 17:00:00+00:00
JFK,2013,1,10,6,41.0,23.0,48.39,300.0,10.35702,16.11092,0.0,1029.8,10.0,2013-01-10 11:00:00+00:00
JFK,2013,1,10,7,42.08,23.0,46.41,310.0,16.11092,23.0156,0.0,1031.3,10.0,2013-01-10 12:00:00+00:00
JFK,2013,1,10,14,48.02,19.94,32.53,300.0,11.5078,,0.0,1032.0,10.0,2013-01-10 19:00:00+00:00
JFK,2013,1,12,6,44.96,42.98,92.72,10.0,12.65858,,0.0,1019.5,3.0,2013-01-12 11:00:00+00:00
JFK,2013,1,12,11,46.04,44.06,92.75,330.0,5.7539,,0.0,1020.8,2.0,2013-01-12 16:00:00+00:00
JFK,2013,1,12,13,46.04,44.06,92.75,320.0,5.7539,,0.0,1021.4,3.0,2013-01-12 18:00:00+00:00
JFK,2013,1,12,14,46.04,44.06,92.75,0.0,0.0,,0.0,1021.0,3.0,2013-01-12 19:00:00+00:00
JFK,2013,1,13,7,42.98,42.8,100.0,160.0,8.05546,,0.0,,0.25,2013-01-13 12:00:00+00:00
JFK,2013,1,13,11,44.96,44.06,96.63,180.0,6.904679999999999,,0.0,1020.5,0.25,2013-01-13 16:00:00+00:00
JFK,2013,1,14,19,50.0,37.4,61.76,360.0,13.809359999999998,,0.0,,10.0,2013-01-15 00:00:00+00:00
JFK,2013,1,14,20,48.2,33.8,57.26,360.0,10.35702,,0.0,,10.0,2013-01-15 01:00:00+00:00
JFK,2013,1,16,17,37.04,33.98,88.57,250.0,10.35702,,0.0,1013.4,8.0,2013-01-16 22:00:00+00:00
JFK,2013,1,16,19,37.04,33.98,88.57,240.0,12.65858,,0.0,1013.0,10.0,2013-01-17 00:00:00+00:00
JFK,2013,1,17,14,42.98,24.98,48.7,320.0,8.05546,,0.0,1017.5,10.0,2013-01-17 19:00:00+00:00
JFK,2013,1,17,16,42.08,24.08,48.56,10.0,9.20624,,0.0,1018.3,10.0,2013-01-17 21:00:00+00:00
JFK,2013,1,17,17,41.0,24.08,50.63,350.0,6.904679999999999,,0.0,1018.7,10.0,2013-01-17 22:00:00+00:00
JFK,2013,1,18,7,26.96,10.94,50.34,360.0,17.261699999999998,23.0156,0.0,1026.2,10.0,2013-01-18 12:00:00+00:00
JFK,2013,1,18,9,28.04,8.96,44.07,350.0,10.35702,17.261699999999998,0.0,1030.3,10.0,2013-01-18 14:00:00+00:00
JFK,2013,1,18,19,28.04,5.0,36.83,240.0,9.20624,,0.0,1032.8,10.0,2013-01-19 00:00:00+00:00
JFK,2013,1,19,19,44.96,32.0,60.2,220.0,13.809359999999998,,0.0,1017.7,10.0,2013-01-20 00:00:00+00:00
JFK,2013,1,20,12,55.04,26.96,33.69,260.0,26.46794,35.67418,0.0,1006.1,10.0,2013-01-20 17:00:00+00:00
JFK,2013,1,20,15,51.98,14.0,21.72,280.0,20.71404,32.22184,0.0,1008.3,10.0,2013-01-20 20:00:00+00:00
JFK,2013,1,21,7,26.96,6.98,42.14,270.0,4.60312,,0.0,1019.3,10.0,2013-01-21 12:00:00+00:00
JFK,2013,1,21,13,32.0,12.02,43.0,220.0,12.65858,,0.0,1015.5,10.0,2013-01-21 18:00:00+00:00
JFK,2013,1,22,9,21.02,6.08,51.86,300.0,14.96014,26.46794,0.0,1017.6,10.0,2013-01-22 14:00:00+00:00
JFK,2013,1,22,15,21.02,-7.06,27.95,300.0,20.71404,28.7695,0.0,1017.9,10.0,2013-01-22 20:00:00+00:00
JFK,2013,1,23,12,19.04,-7.96,29.11,310.0,13.809359999999998,20.71404,0.0,1022.4,10.0,2013-01-23 17:00:00+00:00
JFK,2013,1,24,9,19.04,-0.94,40.76,350.0,14.96014,20.71404,0.0,1023.6,10.0,2013-01-24 14:00:00+00:00
JFK,2013,1,24,13,24.08,-7.96,23.52,330.0,27.61872,39.12652,0.0,1023.8,10.0,2013-01-24 18:00:00+00:00
JFK,2013,1,24,16,21.92,-5.98,28.35,300.0,18.41248,29.92028,0.0,1026.3,10.0,2013-01-24 21:00:00+00:00
JFK,2013,1,25,16,23.0,6.98,49.69,220.0,4.60312,,0.0,1023.1,10.0,2013-01-25 21:00:00+00:00
JFK,2013,1,25,17,21.2,12.92,70.46,250.0,10.35702,,0.0,,3.0,2013-01-25 22:00:00+00:00
JFK,2013,1,26,14,26.06,8.06,45.93,300.0,12.65858,,0.0,1021.1,10.0,2013-01-26 19:00:00+00:00
JFK,2013,1,26,15,26.96,6.98,42.14,310.0,12.65858,,0.0,1021.6,10.0,2013-01-26 20:00:00+00:00
JFK,2013,1,27,8,24.08,10.94,56.74,300.0,14.96014,,0.0,1032.8,10.0,2013-01-27 13:00:00+00:00
JFK,2013,1,28,7,32.0,19.94,60.66,230.0,8.05546,,0.0,1030.3,9.0,2013-01-28 12:00:00+00:00
JFK,2013,1,30,15,48.92,46.94,92.84,180.0,24.16638,33.37262,0.0,1004.6,0.25,2013-01-30 20:00:00+00:00
JFK,2013,1,31,17,35.96,17.06,45.76,260.0,34.523399999999995,48.33275999999999,0.0,1004.6,10.0,2013-01-31 22:00:00+00:00
JFK,2013,2,1,14,30.92,3.02,29.9,310.0,25.31716,37.97574,0.0,1013.5,10.0,2013-02-01 19:00:00+00:00
JFK,2013,2,1,17,28.04,10.04,46.26,300.0,24.16638,28.7695,0.0,1018.5,9.0,2013-02-01 22:00:00+00:00
JFK,2013,2,3,18,28.94,12.92,50.66,290.0,9.20624,,0.0,1009.6,10.0,2013-02-03 23:00:00+00:00
JFK,2013,2,4,19,28.04,8.96,44.07,250.0,13.809359999999998,,0.0,1015.6,10.0,2013-02-05 00:00:00+00:00
JFK,2013,2,5,9,30.02,24.98,81.27,50.0,8.05546,,0.0,1014.9,7.0,2013-02-05 14:00:00+00:00
JFK,2013,2,5,16,30.92,26.06,81.95,30.0,3.4523399999999995,,0.0,1013.5,8.0,2013-02-05 21:00:00+00:00
JFK,2013,2,5,19,30.92,26.06,81.95,20.0,4.60312,,0.0,1013.2,8.0,2013-02-06 00:00:00+00:00
JFK,2013,2,6,19,33.98,10.94,37.86,310.0,16.11092,24.16638,0.0,1025.5,10.0,2013-02-07 00:00:00+00:00
JFK,2013,2,6,22,30.02,1.04,28.29,360.0,4.60312,,0.0,1027.6,10.0,2013-02-07 03:00:00+00:00
JFK,2013,2,7,21,32.0,19.94,60.66,50.0,9.20624,,0.0,1029.6,10.0,2013-02-08 02:00:00+00:00
JFK,2013,2,11,14,42.8,42.8,100.0,220.0,4.60312,,0.01,,0.75,2013-02-11 19:00:00+00:00
JFK,2013,2,11,17,42.8,41.0,95.9,0.0,0.0,,0.0,,0.12,2013-02-11 22:00:00+00:00
JFK,2013,2,12,7,39.92,26.06,57.33,270.0,19.56326,,0.0,1010.9,10.0,2013-02-12 12:00:00+00:00
JFK,2013,2,12,10,42.98,24.08,46.91,280.0,17.261699999999998,23.0156,0.0,1012.3,10.0,2013-02-12 15:00:00+00:00
JFK,2013,2,12,18,41.0,24.08,50.63,270.0,14.96014,,0.0,1014.8,10.0,2013-02-12 23:00:00+00:00
JFK,2013,2,12,19,39.92,23.0,50.46,280.0,11.5078,,0.0,1015.1,10.0,2013-02-13 00:00:00+00:00
JFK,2013,2,13,6,32.0,23.0,69.04,0.0,0.0,,0.0,1013.3,10.0,2013-02-13 11:00:00+00:00
JFK,2013,2,13,9,39.92,19.94,44.33,0.0,0.0,,0.0,1012.3,10.0,2013-02-13 14:00:00+00:00
JFK,2013,2,13,11,39.02,21.02,48.07,210.0,4.60312,,0.0,1012.1,10.0,2013-02-13 16:00:00+00:00
JFK,2013,2,13,20,35.96,28.04,72.66,160.0,3.4523399999999995,,0.0,1006.3,9.0,2013-02-14 01:00:00+00:00
JFK,2013,2,14,6,33.08,28.94,84.56,320.0,3.4523399999999995,,0.0,1011.6,9.0,2013-02-14 11:00:00+00:00
JFK,2013,2,14,11,44.06,23.0,43.02,,4.60312,,0.0,1014.5,10.0,2013-02-14 16:00:00+00:00
JFK,2013,2,14,15,42.08,26.96,54.73,180.0,10.35702,,0.0,1014.7,10.0,2013-02-14 20:00:00+00:00
JFK,2013,2,15,16,44.06,35.96,72.98,170.0,11.5078,,0.0,1014.1,10.0,2013-02-15 21:00:00+00:00
JFK,2013,2,15,20,41.0,35.06,79.21,200.0,5.7539,,0.0,1013.8,10.0,2013-02-16 01:00:00+00:00
JFK,2013,2,16,15,37.94,21.02,50.14,350.0,10.35702,,0.0,1011.2,10.0,2013-02-16 20:00:00+00:00
JFK,2013,2,17,6,26.96,6.08,40.45,320.0,21.86482,31.07106,0.0,1004.5,10.0,2013-02-17 11:00:00+00:00
JFK,2013,2,17,7,28.04,3.92,35.05,330.0,21.86482,26.46794,0.0,1005.1,10.0,2013-02-17 12:00:00+00:00
JFK,2013,2,18,17,33.08,6.98,32.85,260.0,12.65858,,0.0,1023.0,10.0,2013-02-18 22:00:00+00:00
JFK,2013,2,19,8,41.0,30.92,67.09,190.0,14.96014,,0.0,1018.1,10.0,2013-02-19 13:00:00+00:00
JFK,2013,2,20,8,32.0,10.04,39.38,290.0,23.0156,28.7695,0.0,1011.1,10.0,2013-02-20 13:00:00+00:00
JFK,2013,2,21,8,28.04,8.06,42.32,290.0,23.0156,31.07106,0.0,1016.2,10.0,2013-02-21 13:00:00+00:00
JFK,2013,2,21,12,35.06,10.04,34.84,320.0,27.61872,36.82496,0.0,1015.9,10.0,2013-02-21 17:00:00+00:00
JFK,2013,2,23,8,39.92,37.04,89.34,100.0,11.5078,,0.0,1020.6,7.0,2013-02-23 13:00:00+00:00
JFK,2013,2,23,16,41.0,39.02,92.59,60.0,13.809359999999998,,0.07,1014.1,2.5,2013-02-23 21:00:00+00:00
JFK,2013,2,24,8,39.92,35.96,86.79,350.0,16.11092,,0.0,,10.0,2013-02-24 13:00:00+00:00
JFK,2013,2,24,16,42.98,24.98,48.7,310.0,24.16638,33.37262,0.0,1009.3,10.0,2013-02-24 21:00:00+00:00
JFK,2013,2,25,7,35.96,24.08,61.67,340.0,9.20624,,0.0,1020.0,10.0,2013-02-25 12:00:00+00:00
JFK,2013,2,25,8,37.94,24.08,57.04,360.0,10.35702,,0.0,1020.3,10.0,2013-02-25 13:00:00+00:00
JFK,2013,2,25,9,41.0,24.08,50.63,360.0,9.20624,,0.0,1020.6,10.0,2013-02-25 14:00:00+00:00
JFK,2013,2,25,22,39.92,24.98,54.81,20.0,6.904679999999999,,0.0,1024.0,10.0,2013-02-26 03:00:00+00:00
JFK,2013,2,26,18,39.02,28.94,66.85,90.0,17.261699999999998,,0.0,1020.6,10.0,2013-02-26 23:00:00+00:00
JFK,2013,2,27,8,46.94,44.6,93.4,80.0,31.07106,46.0312,0.02,,7.0,2013-02-27 13:00:00+00:00
JFK,2013,2,28,6,41.0,37.04,85.67,230.0,8.05546,,0.0,1003.2,9.0,2013-02-28 11:00:00+00:00
JFK,2013,2,28,18,44.96,26.96,49.02,300.0,10.35702,,0.0,1001.9,10.0,2013-02-28 23:00:00+00:00
JFK,2013,2,28,23,39.92,28.94,64.54,300.0,13.809359999999998,,0.0,1002.8,10.0,2013-03-01 04:00:00+00:00
JFK,2013,3,1,8,41.0,28.94,61.89,330.0,12.65858,,0.0,1005.7,10.0,2013-03-01 13:00:00+00:00
JFK,2013,3,1,12,44.06,26.06,48.87,330.0,10.35702,,0.0,1005.7,10.0,2013-03-01 17:00:00+00:00
JFK,2013,3,1,18,42.08,24.98,50.42,320.0,18.41248,,0.0,1007.2,10.0,2013-03-01 23:00:00+00:00
JFK,2013,3,2,7,35.06,21.92,58.37,300.0,11.5078,,0.0,1008.5,10.0,2013-03-02 12:00:00+00:00
JFK,2013,3,2,8,37.04,21.92,53.97,320.0,11.5078,,0.0,1008.3,10.0,2013-03-02 13:00:00+00:00
JFK,2013,3,2,16,37.94,23.0,54.51,300.0,14.96014,,0.0,1006.2,10.0,2013-03-02 21:00:00+00:00
JFK,2013,3,2,18,37.04,21.92,53.97,310.0,13.809359999999998,,0.0,1007.2,10.0,2013-03-02 23:00:00+00:00
JFK,2013,3,2,21,32.0,26.96,81.42,320.0,13.809359999999998,,0.0,1007.5,9.0,2013-03-03 02:00:00+00:00
JFK,2013,3,3,19,33.98,15.98,47.25,300.0,21.86482,27.61872,0.0,1006.8,10.0,2013-03-04 00:00:00+00:00
JFK,2013,3,4,11,39.92,17.06,39.17,290.0,19.56326,26.46794,0.0,1008.9,10.0,2013-03-04 16:00:00+00:00
JFK,2013,3,4,15,42.08,17.06,36.03,320.0,20.71404,27.61872,0.0,1008.5,10.0,2013-03-04 20:00:00+00:00
JFK,2013,3,4,17,37.94,15.98,40.39,320.0,20.71404,28.7695,0.0,1009.6,10.0,2013-03-04 22:00:00+00:00
JFK,2013,3,4,18,37.04,15.98,41.84,310.0,17.261699999999998,27.61872,0.0,1010.5,10.0,2013-03-04 23:00:00+00:00
JFK,2013,3,4,20,35.06,17.06,47.42,310.0,21.86482,29.92028,0.0,1011.5,10.0,2013-03-05 01:00:00+00:00
JFK,2013,3,5,6,32.0,19.94,60.66,310.0,12.65858,,0.0,1015.8,10.0,2013-03-05 11:00:00+00:00
JFK,2013,3,5,8,37.04,21.02,51.95,340.0,13.809359999999998,23.0156,0.0,1016.4,10.0,2013-03-05 13:00:00+00:00
JFK,2013,3,5,12,44.96,23.0,41.56,300.0,5.7539,17.261699999999998,0.0,1015.5,10.0,2013-03-05 17:00:00+00:00
JFK,2013,3,6,6,39.02,30.92,72.46,60.0,20.71404,26.46794,0.0,1012.4,10.0,2013-03-06 11:00:00+00:00
JFK,2013,3,6,8,39.92,30.92,69.96,70.0,24.16638,29.92028,0.0,1012.7,10.0,2013-03-06 13:00:00+00:00
JFK,2013,3,7,14,37.94,30.92,75.58,340.0,20.71404,27.61872,0.0,1016.5,10.0,2013-03-07 19:00:00+00:00
JFK,2013,3,7,15,35.96,30.92,81.72,340.0,20.71404,29.92028,0.0,1017.1,8.0,2013-03-07 20:00:00+00:00
JFK,2013,3,7,20,33.98,30.92,88.42,340.0,18.41248,26.46794,0.02,1018.0,4.0,2013-03-08 01:00:00+00:00
JFK,2013,3,8,19,39.92,28.04,62.21,350.0,14.96014,,0.0,1021.0,10.0,2013-03-09 00:00:00+00:00
JFK,2013,3,10,6,33.08,28.94,84.56,20.0,3.4523399999999995,,0.0,1028.7,10.0,2013-03-10 10:00:00+00:00
JFK,2013,3,10,8,37.04,32.0,81.8,50.0,8.05546,,0.0,1029.2,10.0,2013-03-10 12:00:00+00:00
JFK,2013,3,10,9,39.92,32.0,73.08,90.0,8.05546,,0.0,1029.4,10.0,2013-03-10 13:00:00+00:00
JFK,2013,3,10,12,42.08,32.0,67.22,120.0,9.20624,,0.0,1028.8,10.0,2013-03-10 16:00:00+00:00
JFK,2013,3,10,17,39.02,30.92,72.46,130.0,10.35702,,0.0,1027.3,10.0,2013-03-10 21:00:00+00:00
JFK,2013,3,10,18,37.94,32.0,78.96,140.0,10.35702,,0.0,1027.5,10.0,2013-03-10 22:00:00+00:00
JFK,2013,3,10,19,37.94,32.0,80.65,140.0,8.05546,,0.0,,10.0,2013-03-10 23:00:00+00:00
JFK,2013,3,10,22,39.02,33.98,81.95,140.0,8.05546,,0.0,1026.9,10.0,2013-03-11 02:00:00+00:00
JFK,2013,3,11,6,41.0,37.4,86.89,130.0,5.7539,,0.0,,10.0,2013-03-11 10:00:00+00:00
JFK,2013,3,11,8,42.08,39.02,88.81,130.0,5.7539,,0.0,1024.9,8.0,2013-03-11 12:00:00+00:00
JFK,2013,3,11,16,50.0,42.98,79.86,140.0,12.65858,,0.0,,10.0,2013-03-11 20:00:00+00:00
JFK,2013,3,11,17,48.02,42.08,79.79,130.0,14.96014,,0.0,1020.9,10.0,2013-03-11 21:00:00+00:00
JFK,2013,3,12,10,50.0,46.94,89.17,160.0,18.41248,26.46794,0.03,1013.2,6.0,2013-03-12 14:00:00+00:00
JFK,2013,3,12,12,50.0,48.02,92.87,150.0,25.31716,31.07106,0.03,1010.8,5.0,2013-03-12 16:00:00+00:00
JFK,2013,3,12,16,50.0,48.92,100.0,200.0,24.16638,33.37262,0.22,,8.0,2013-03-12 20:00:00+00:00
JFK,2013,3,12,19,50.0,48.92,96.05,290.0,12.65858,,0.0,,10.0,2013-03-12 23:00:00+00:00
JFK,2013,3,14,15,39.92,8.96,27.42,300.0,20.71404,28.7695,0.0,1011.3,10.0,2013-03-14 19:00:00+00:00
JFK,2013,3,14,16,42.08,5.0,21.07,300.0,18.41248,32.22184,0.0,1011.0,10.0,2013-03-14 20:00:00+00:00
JFK,2013,3,14,18,39.92,3.02,20.92,290.0,25.31716,29.92028,0.0,1011.5,10.0,2013-03-14 22:00:00+00:00
JFK,2013,3,14,20,37.04,1.94,22.27,310.0,28.7695,37.97574,0.0,1012.7,10.0,2013-03-15 00:00:00+00:00
JFK,2013,3,15,8,33.08,10.94,39.25,280.0,12.65858,,0.0,1015.5,10.0,2013-03-15 12:00:00+00:00
JFK,2013,3,16,6,35.96,17.06,45.76,340.0,9.20624,,0.0,1011.0,10.0,2013-03-16 10:00:00+00:00
JFK,2013,3,16,7,35.06,19.04,51.64,350.0,4.60312,,0.0,1011.2,10.0,2013-03-16 11:00:00+00:00
JFK,2013,3,16,15,33.8,30.2,88.37,190.0,3.4523399999999995,,0.01,,5.0,2013-03-16 19:00:00+00:00
JFK,2013,3,16,19,33.98,30.02,85.24,0.0,0.0,,0.0,1010.5,5.0,2013-03-16 23:00:00+00:00
JFK,2013,3,16,22,33.98,28.94,81.57,340.0,5.7539,,0.0,1012.6,9.0,2013-03-17 02:00:00+00:00
JFK,2013,3,17,16,37.94,12.02,33.95,300.0,10.35702,20.71404,0.0,1021.1,10.0,2013-03-17 20:00:00+00:00
JFK,2013,3,17,17,37.94,10.04,31.09,320.0,13.809359999999998,,0.0,1021.9,10.0,2013-03-17 21:00:00+00:00
JFK,2013,3,18,8,30.92,10.04,41.13,60.0,13.809359999999998,,0.0,1029.8,10.0,2013-03-18 12:00:00+00:00
JFK,2013,3,18,13,35.06,19.94,53.66,80.0,18.41248,,0.0,1027.0,10.0,2013-03-18 17:00:00+00:00
